date,open,high,low,close,volume,vwap,pct_change,cap,returns,prev_close,amount
2020-04-13,82.68,87.58,81.99,86.23,11192900,85.3561028265223,5.76474917208389,34500623000,5.76474917208389,81.53,955379848
2020-04-14,86.25,91.11,85.17,90.56,14526700,88.6407930986747,5.02145425026094,36233056000,5.02145425026094,86.23,1287659716
2020-04-15,91.16,99.5,90.55,97.45,17503000,96.4882212061311,7.60821554770318,38989745000,7.60821554770318,90.56,1688835555
2020-04-16,99.1,107.2,98.21,107.2,20821900,104.165173310611,10.0051308363263,42890720000,10.0051308363263,97.45,2168916093
2020-04-17,112,113.88,101.76,102.19,24194700,107.277374841303,-4.67350746268658,40886219000,-4.67350746268658,107.2,2595548514
2020-04-20,105.86,112.41,104.3,112.41,11923400,110.209857506021,10.0009785693316,44975241000,10.0009785693316,102.19,1314074121
2020-04-21,115.01,118.86,107.62,110.6,19980900,111.332471161641,-1.61017703051329,44251060000,-1.61017703051329,112.41,2224527315
2020-04-22,105.8,111.2,105.2,107.86,11243300,107.541140472181,-2.47739602169982,43154786000,-2.47739602169982,110.6,1209118165
2020-04-23,113,118.26,109.22,114.58,20427800,114.249726916662,6.23029853513814,45843458000,6.23029853513814,107.86,2333873999
2020-04-24,114.58,114.58,103.67,106.02,17017800,107.783512892447,-7.4707627858265,42418602000,-7.4707627858265,114.58,1834237619
2020-04-27,109.8,113.11,103.1,108.46,15464500,109.27255557198,2.30145255612148,43394846000,2.30145255612148,106.02,1689849588
2020-04-28,109,112.77,106.17,108.44,11076300,109.459337086706,-0.018439977872028,43386844000,-0.018439977872028,108.46,1212400077
2020-04-29,111,114.5,107,109.97,13173200,111.569413578007,1.41091848026559,43998997000,1.41091848026559,108.44,1469731108
2020-04-30,106,107.5,103.56,105.24,11587500,105.352147943534,-4.30117304719469,42106524000,-4.30117304719469,109.97,1220768225
2020-05-06,102,106.66,101.51,106.02,9602500,104.546006625337,0.741163055872298,42418602000,0.741163055872298,105.24,1003906165
2020-05-07,103.68,105.66,101.5,103,8577800,103.565627372401,-2.84851914733068,41210300000,-2.84851914733068,106.02,888366067
2020-05-08,104.5,106.3,103.33,103.57,6168000,104.407605153543,0.553398058252414,41438357000,0.553398058252414,103,643989032
2020-05-11,106,107.45,102.02,105.23,10956500,104.758406166376,1.60278072801005,42102523000,1.60278072801005,103.57,1147780344
2020-05-12,105.99,111.6,104.77,110.8,13150600,109.4663454691,5.29316734771453,44331080000,5.29316734771453,105.23,1439545605
2020-05-13,108,108.58,105.68,107.3,8190400,106.973743541833,-3.15884476534297,42930730000,-3.15884476534297,110.8,876158177
2020-05-14,107.87,108.36,103.96,104,7394700,105.616394107259,-3.07548928238583,41610400000,-3.07548928238583,107.3,780997008
2020-05-15,105,106,103.56,105.24,4951400,104.777747572784,1.19230769230769,42106524000,1.19230769230769,104,518791510
2020-05-18,106,109,104.76,104.9,6401100,106.507817920188,-0.32307107563662,41970490000,-0.32307107563662,105.24,681770069
2020-05-19,104.74,105.98,100.68,101.58,9258500,101.964693481688,-3.16491897044805,40642158000,-3.16491897044805,104.9,944041848
2020-05-20,101,102.52,99.01,100.09,7102000,100.292774264314,-1.46682417798779,40046009000,-1.46682417798779,101.58,712283796
2020-05-21,100.84,104.48,100.12,102.08,8151800,103.038953691352,1.98821061045058,40842208000,1.98821061045058,100.09,839951088
2020-05-22,102,104.45,98.54,98.8,7543100,100.77459160756,-3.21316614420062,39529880000,-3.21316614420062,102.08,760147884
2020-05-25,100.02,108.68,100,108.68,15918900,106.871177469805,10,43482868000,10,98.8,1701275755
2020-05-26,112.1,119.55,109.01,119.55,20943600,115.52645944067,10.0018402649982,47831955000,10.0018402649982,108.68,2419544577
2020-05-27,121.01,124.91,117.77,119.8,15207200,120.75244091454,0.209117524048511,47931980000,0.209117524048511,119.55,1836307727
2020-05-28,121.21,123.6,116.83,118.38,9605600,119.803607263457,-1.18530884808014,47363838000,-1.18530884808014,119.8,1150781217
2020-05-29,119.3,123.82,117.86,120.58,10149900,121.37012376231,1.85842203074845,48244058000,1.85842203074845,118.38,1231889643
2020-06-01,123.93,126.89,120.2,124.75,9615100,124.59750631689,3.45828495604578,49912475000,3.45828495604578,120.58,1198016860
2020-06-02,123.81,124.75,118.18,119.05,8980200,120.805898530417,-4.56913827655311,47631905000,-4.56913827655311,124.75,1084857385
2020-06-03,119.98,121.98,118.53,119.31,6442600,120.05402228932,0.21839563208736,47735931000,0.21839563208736,119.05,773464486
2020-06-04,120.5,124.2,119.19,121.31,6525900,121.881210626193,1.67630542284804,48536131000,1.67630542284804,119.31,795386055
2020-06-05,122,123.5,119.76,123.5,5546600,122.072335141838,1.80529222652708,49412350000,1.80529222652708,121.31,677082874
2020-06-08,125,126.5,120.59,122,6386900,122.385219297641,-1.21457489878542,48812200000,-1.21457489878542,123.5,781666563
2020-06-09,122.51,123.5,120.21,122.95,4854200,122.331792399074,0.77868852459016,49192295000,0.77868852459016,122,593822742
2020-06-10,122.5,128,121.85,124.99,8219200,125.547605693299,1.65921106140706,50008499000,1.65921106140706,122.95,1031901634
2020-06-11,124.99,136.31,124.2,132.56,12534800,131.491715036606,6.05648451876151,53037256000,6.05648451876151,124.99,1648224585
2020-06-12,131.08,137.85,130.48,136.05,9930600,134.744047093976,2.63277006638504,54433605000,2.63277006638504,132.56,1338090851
2020-06-15,145.5,148.64,139.56,141.58,16088100,142.693908406714,4.06468210216832,56646158000,4.06468210216832,136.05,2295667732
2020-06-16,141.58,146.6,138.77,143.38,11086800,142.87751203319,1.27136601214859,57366338000,1.27136601214859,141.58,1584059544
2020-06-17,144,152.7,144,148.3,11922400,148.664554703219,3.43144092621009,59334830000,3.43144092621009,143.38,1772437841
2020-06-18,145.42,148,134.69,135.2,17834000,138.452472978086,-8.83344571813892,54093520000,-8.83344571813892,148.3,2469167495
2020-06-19,134.81,139.66,134.52,137.52,8575400,137.244840314309,1.71597633136095,55021752000,1.71597633136095,135.2,1176926247
2020-06-22,140,141.2,136.8,138.26,8758100,139.182816442761,0.538103548574735,55317826000,0.538103548574735,137.52,1218982592
2020-06-23,137.1,145.9,136.41,144.9,10400700,141.50261183138,4.80254592796183,57974490000,4.80254592796183,138.26,1471733007
2020-06-24,144.91,146.88,142.77,145.98,6811400,145.038248559851,0.74534161490682,58406598000,0.74534161490682,144.9,987920198
2020-06-29,146.9,153.47,146.66,151.51,8640400,150.978227253426,3.78819016303603,60619151000,3.78819016303603,145.98,1304510614
2020-06-30,151.6,158.88,149.12,155.91,7368600,154.841259443164,2.90409873935715,62379591000,2.90409873935715,151.51,1140956801
2020-07-01,157,159.57,151.51,154.4,7404900,155.719908428685,-0.96850747225963,61775440000,-0.96850747225963,155.91,1153096423
2020-07-02,150.3,154.38,148,151.8,8661300,151.488657669188,-1.68393782383419,60735180000,-1.68393782383419,154.4,1312090983
2020-07-03,150.7,165.5,148.59,164.41,12035500,159.320526781342,8.30698287220025,65780441000,8.30698287220025,151.8,1917503156
2020-07-06,164,164.98,159.14,162.1,9745700,162.086582571867,-1.4050240253026,64856210000,-1.4050240253026,164.41,1579642021
2020-07-07,162.13,170.8,159.1,167.51,9735300,166.130120222037,3.40126300447143,67020751000,3.40126300447143,162.1,1617329882
2020-07-08,167.98,177.66,166.32,175.42,8869200,172.353977754987,4.72210614291684,70185542000,4.72210614291684,167.51,1528646036
2020-07-09,175.8,186.54,172.58,181.66,10043000,179.778297056148,3.55717706076844,72682166000,3.55717706076844,175.42,1805512898
2020-07-10,180.3,196,179.7,196,11555100,187.729568367202,7.89386766486844,78419600000,7.89386766486844,181.66,2169242571
2020-07-13,199,199.4,185.65,196,15745600,191.948849619436,0,78419600000,0,196,3022344432
2020-07-14,195,195,176.4,176.4,25349200,181.432634865717,-10,70577640000,-10,196,4599164709
2020-07-15,173.19,180,163.87,168.95,15979400,171.145744904144,-4.22335600907031,67596895000,-4.22335600907031,176.4,2734799128
2020-07-16,168,170.99,158.58,159.8,12275700,163.931163458834,-5.41580349215743,63935980000,-5.41580349215743,168.95,2012375193
2020-07-17,161.51,166.66,158.9,163.99,9015300,162.67387819464,2.62202753441802,65612399000,2.62202753441802,159.8,1466559345
2020-07-20,168.51,170,160.36,165,8865900,164.759593851192,0.61589121287884,66016500000,0.61589121287884,163.99,1460744225
2020-07-21,158,163.95,155.38,162.2,11366700,160.548971257063,-1.6969696969697,64896220000,-1.6969696969697,165,1824910065
